﻿都会华庭满五年精装婚房，中间楼层，采光好，封闭式社区人车分流,39.91423139026637,116.50260597509927,2002年,815,2018-08-18,41311947,3室1厅2卫,中楼层/30层,集中供暖,153.56平米
﻿保利茉莉大三居 满五唯一 无贷款无抵押 随时能看急售好房,39.77501032007979,116.32883496520388,2010年,855,2018-08-12,41276851,3室2厅2卫,高楼层/18层,集中供暖,139.48平米
﻿小区中间位置，一梯一户，三居送花厅户型，50万精装修，地暖,39.76499025339839,116.31188467983708,2012年,798,2018-08-04,41221122,3室2厅2卫,中楼层/17层,集中供暖,140.41平米
﻿丰台科技园阳光四季 单价低 业主急售！！！,39.83468322688625,116.2933269048941,1999年,740,2018-07-26,41158603,3室1厅2卫,低楼层/19层,集中供暖,146.5平米
﻿安慧北里逸园 单独管理的院   满五公房,40.00024333848897,116.41394360057315,2000年,870,2018-07-25,41150037,3室1厅2卫,低楼层/26层,集中供暖,119.01平米
﻿东南三居 花园位置 双卧朝南客厅朝南 采光好,40.04654313482354,116.41888512024669,2009年,785,2018-07-23,41139525,3室1厅2卫,高楼层/25层,集中供暖,127.07平米
﻿通州新城，地铁6号线， 运河公园，,39.90663531080767,116.69609875062472,2012年,830,2018-07-22,41130787,3室2厅2卫,底层/33层,集中供暖,138.66平米
﻿玉海园园中园 高视野 三卧朝南三居室 有钥匙 随时看房,39.91829013694896,116.25419132781927,2002年,830,2018-07-13,41066768,3室2厅2卫,顶层/11层,集中供暖,126.32平米
﻿南北通透大三居，业主自住看房随时，满五年一套房,39.77512143826621,116.31922928324481,,720,2018-07-03,41001474,3室2厅2卫,中楼层/12层,集中供暖,155.11平米
﻿近地铁，次新社区，配套完善，交通便利，落地窗，户型通透,39.842264305869608,116.38416792713974,2004年,720,2018-07-01,40984995,3室2厅2卫,中楼层/11层,自供暖,132.39平米
﻿南三环 马家堡 草桥 西向大三居带车位 业主诚售,39.84979298729185,116.36405445965315,2004年,740,2018-06-29,40971902,3室2厅2卫,高楼层/24层,集中供暖,120.69平米
﻿海淀区定慧寺，永安东里小区，南北通透大三居，准电梯房,39.929007883648747,116.28083861198161,1998年,855,2018-06-29,40971013,3室2厅1卫,顶层/6层,集中供暖,116.1平米
﻿满五家庭只有一套 只有契税 黄金楼层 南北通透精装三居 诚售,39.81565575126503,116.28434455567134,2005年,770,2018-06-27,40961616,3室2厅2卫,中楼层/6层,自供暖,124.73平米
﻿通州新城区 合生滨江帝景三居精装修 电梯高层户型方正,39.88888731210787,116.69550277444374,2003年,780,2018-06-27,40957672,3室2厅2卫,顶层/18层,集中供暖,138.12平米
﻿南三环 草桥 马家堡 东南金角大三居可改四居 业主诚售,39.84979298729185,116.36405445965315,2004年,880,2018-06-20,40904592,3室2厅2卫,低楼层/24层,集中供暖,161.27平米
﻿三环地铁沿线，没税，采光好，无遮挡。可以看房,39.854734551714447,116.38460911888426,2004年,726,2018-06-16,40883921,3室1厅2卫,中楼层/24层,,136.51平米
﻿北苑家园望春园 板楼南北通透三居，一梯两户，业主诚售,40.04654313482354,116.41888512024669,2009年,790,2018-06-14,40862668,3室2厅2卫,底层/14层,集中供暖,129.16平米
﻿海丰园优质三居-东南西把边户型-双阳台采光充足,40.00580792318377,116.35188990673298,2001年,899,2018-06-09,40827535,3室2厅1卫,中楼层/12层,,135.63平米
﻿6号线班八通线北京新天地精装三居室 南北通透看房方便,39.91502651661685,116.60490185429765,2008年,735,2018-06-06,40805808,3室2厅2卫,高楼层/28层,集中供暖,136.1平米
﻿鸿坤理想城礼域府 正规三居室 精美装修,39.794124782008207,116.3441260338709,2012年,766,2018-05-20,40676507,3室2厅1卫,高楼层/20层,自供暖,127.71平米
﻿回龙观 新龙城南北三居  看房随时,40.06900995861395,116.32413907783713,2006年,700,2018-05-06,40579275,3室1厅2卫,中楼层/15层,自供暖,128.55平米
﻿东北四环 方舟苑2期 满5年家庭一套 可上花小,39.979531721221068,116.46492827505291,2001年,810,2018-05-04,40555698,3室1厅2卫,高楼层/25层,集中供暖,118.09平米
﻿东区花园洋房，中间位置，顶层复试，带15平露台,39.76516310311186,116.31313698565669,2012年,710,2018-04-29,40524292,3室2厅2卫,高楼层/6层,集中供暖,117.56平米
﻿潘家园弘善家园南北通透三居室 双卫 大客厅两梯四户新上好房,39.86976916077957,116.45141302104179,2009年,780,2018-04-28,40523237,3室1厅2卫,高楼层/18层,自供暖,131.36平米
﻿西四环岳各庄桥西 民政局建房，内部物业,39.87980168352866,116.27015750088333,2007年,720,2018-04-27,40513069,3室2厅2卫,高楼层/23层,集中供暖,121.28平米
﻿望京新城，限量三居双卫，不临街，视野好，电梯楼中间层,39.99892770748108,116.47592281328181,1998年,810,2018-04-22,40481474,3室2厅2卫,中楼层/27层,,127.01平米
﻿政怡家园 三室二厅二卫 南北通透 户型方正 近地铁,39.853626237091727,116.43110062098087,2006年,818,2018-04-20,40463478,3室2厅2卫,中楼层/20层,自供暖,141.2平米
﻿东城区 左安浦园小区 周边三大公园环绕 靠近少年宫植物园,39.87407189152189,116.43830071541506,2004年,855,2018-04-19,40458951,3室1厅1卫,中楼层/17层,自供暖,114.52平米
﻿小区中间 湖景洋房 南北大三居 满五一套,39.77512143826621,116.31922928324481,2008年,750,2018-04-11,40396585,3室2厅2卫,中楼层/5层,集中供暖,154.34平米
﻿旭辉御府 双卧室朝南 三居室， 随时看房,39.76697250775507,116.31588154073046,2012年,879,2018-04-11,40393876,3室2厅2卫,高楼层/15层,自供暖,162平米
﻿南北通透三居，满五年且一套，正对小区花园，有钥匙随时看房。,39.89834561740244,116.50561556753093,2008年,845,2018-04-10,40385494,3室1厅2卫,高楼层/9层,集中供暖,136.03平米
﻿静安苑+2002年商品房+南北通透+温馨三居+管理好,39.95364835506424,116.44563852900136,2000年,850,2018-04-07,40366446,3室2厅2卫,高楼层/7层,自供暖,125.56平米
﻿翠谷玉景大复式 04小区密度低南北向 看房方便,39.91758471993008,116.24445080293558,2004年,748,2018-04-04,40342138,3室2厅2卫,顶层/6层,集中供暖,139.99平米
﻿角门双地铁交汇处精装大三居 高层阳光房,39.845669313071358,116.36376650096803,2005年,798,2018-03-23,40249635,3室2厅2卫,高楼层/22层,自供暖,142.97平米
﻿星河城东区 南北通透三居 中楼层 看房方便,39.838531101892048,116.36941783583983,2008年,900,2018-01-30,39928838,3室2厅2卫,低楼层/11层,集中供暖,127.93平米
﻿正阳北里 西南三 采光 有电梯,39.85005611448264,116.28785005802779,2004年,725,2018-01-21,39873135,3室2厅2卫,中楼层/24层,集中供暖,134.75平米
﻿融科香雪兰溪 一层带地下洋房,39.743269925275807,116.53747513791844,2011年,700,2018-01-12,39806996,3室2厅2卫,底层/5层,集中供暖,157.81平米
﻿奥园三期 南北通透三居室 满五唯一 随时看房,39.95952353620509,116.54525007733763,2009年,850,2018-01-04,39734974,3室2厅2卫,低楼层/9层,自供暖,136.82平米
﻿本周必卖，北京香颂 业主自住精装三居室 带产权车位,39.99147392240167,116.45354765375282,2007年,850,2018-01-03,39728394,3室1厅1卫,高楼层/18层,自供暖,140.42平米
﻿珠江骏景 南北双通透 户型方正 房本满五年 诚意出售,39.8508462903601,116.39574598838617,2007年,850,2017-09-27,38944661,3室2厅2卫,中楼层/23层,集中供暖,160.7平米
﻿百朗园三室二厅二卫 精装修 复兴路永定路交界处西南角,39.90680415288224,116.26370512970924,2001年,830,2017-09-16,38852262,3室2厅2卫,低楼层/17层,集中供暖,138.86平米
﻿加急！双花园 南北三居 满五年一套，随时能看,39.90009291899742,116.44889941315077,2001年,840,2017-09-05,38749648,3室1厅1卫,顶层/6层,集中供暖,113.01平米
﻿满五年一套商品房 高档环境社区 三室两厅两卫,39.86955492952994,116.47000791783536,2006年,898,2017-09-04,38743652,3室2厅2卫,低楼层/18层,集中供暖,134.02平米
﻿南二环，开阳里六区，东南向3居室，高楼层，采光好，视野开阔,39.864393612353037,116.36999194952888,2003年,860,2017-08-31,38699165,3室2厅2卫,高楼层/24层,集中供暖,158.64平米
﻿万年花城二期三室二厅二卫,39.84554084645028,116.31681268346914,2006年,830,2017-07-10,38190371,3室2厅2卫,底层/14层,集中供暖,130.3平米
﻿龙湖时代天街 东南北三面采光 可以看花园 有钥匙 满两年,39.686485876381,116.32365025151802,2014年,720,2017-06-10,37929624,3室2厅1卫,低楼层/29层,自供暖,170.44平米
﻿通州北关8哩岛正规大三居 采光好 花园社区电梯房 居住舒适,39.93518652141264,116.64083785964164,2012年,710,2017-05-27,37822982,3室2厅2卫,中楼层/10层,集中供暖,168平米
﻿富力又一城B区三室二厅二卫,39.84734788905246,116.56224121333008,2006年,830,2017-05-20,37766944,3室2厅2卫,低楼层/19层,自供暖,166.47平米
﻿光华欣居三室一厅一卫,39.913219597034309,116.47256744033033,1997年,860,2017-04-09,37432717,3室1厅1卫,中楼层/15层,集中供暖,143.37平米
﻿熙悦山南区 三室二卫 品质小区 您温馨的家 看房联系我,39.762344199079418,116.21546856189595,2015年,860,2017-01-13,36836461,3室2厅2卫,低楼层/18层,集中供暖,141.4平米
﻿西三环 六里桥 丽泽桥 西南北三居 格局方正,39.878519830401099,116.31937605512732,2003年,780,2018-03-29,40300823,3室1厅1卫,中楼层/26层,集中供暖,120.68平米
﻿怡海五期，正规大三居，欧尚,39.83363201682939,116.29033867691608,2003年,790,2018-10-14,41739200,3室1厅2卫,中楼层/33层,集中供暖,136.94平米
﻿青岛嘉园低密度洋房精装大三居拎包入住随时看房诚售,39.77151237522826,116.32915066267148,2002年,790,2018-10-21,41797854,3室2厅2卫,中楼层/5层,集中供暖,147.23平米
﻿复式三居全南向临地铁1号四惠东站朝阳大悦城,39.91385511595483,116.52091244920814,2003年,900,2018-10-20,41787387,3室2厅2卫,低楼层/24层,集中供暖,157.3平米
﻿花家地西里南北通透三居室 采光好 带自建  独立停车位,39.99029288311215,116.45981111423549,1999年,880,2018-10-01,41651292,3室2厅2卫,底层/6层,集中供暖,134.1平米
﻿怡海泽园泽园 东南朝向三局 精装修,39.83291275582873,116.30159794479447,2004年,850,2018-08-16,41302928,3室2厅2卫,低楼层/30层,集中供暖,149.9平米
﻿亚运村精装东南三居，改善优选，总价合理送一车位,39.991186182676909,116.4157926685542,1998年,830,2018-08-05,41224771,3室1厅2卫,高楼层/18层,集中供暖,141.8平米
﻿南三环 玺萌丽苑精装修3居室 满五年 一套 随时签约,39.84979298729185,116.36405445965315,2002年,710,2018-06-22,40924036,3室2厅2卫,中楼层/24层,集中供暖,119.99平米
﻿18加19电梯复式，送10平储物间30平露台地下车位,40.07214589315312,116.41072939681604,2002年,725,2018-04-23,40487759,3室2厅3卫,高楼层/19层,集中供暖,232.27平米
﻿望京新城 主力日不落三居室 中间位置  中高层无遮挡,39.99892770748108,116.47592281328181,1998年,820,2018-04-17,40443652,3室1厅1卫,高楼层/31层,,126.11平米
﻿三环里品质商品房 东西通透三居 2002年大客厅,39.95364835506424,116.44563852900136,2000年,850,2017-06-07,37906693,3室2厅2卫,底层/7层,自供暖,127.3平米
﻿长安新城南北三居 中高层 不临街 满五年一套,39.88752645842264,116.25912340549567,2005年,788,2018-07-09,41045367,3室2厅2卫,中楼层/16层,自供暖,141.17平米
﻿正规三居，全南向，看房随时，高楼层采光杠杆地,39.851263200369917,116.31090373168536,2006年,720,2018-10-17,41763277,3室2厅2卫,高楼层/22层,自供暖,121.8平米
﻿K2玉兰湾 品质小区 南北通透正规三居,39.8867706075347,116.66002799080532,2015年,820,2018-10-15,41751689,3室2厅2卫,低楼层/29层,集中供暖,133.85平米
﻿万象新天诚心出售6号线常营站,39.926500656729199,116.59356804581295,2005年,800,2018-10-14,41739092,3室2厅2卫,中楼层/21层,集中供暖,128.09平米
﻿玉泉营周边经典三居室青秀城 楼龄新格局好有赠送面积,39.83599023333376,116.34061486199998,2012年,880,2018-10-13,41731743,3室2厅2卫,低楼层/11层,自供暖,120.74平米
﻿翠成馨园，南北三居，低楼层，采光好，满五年且一套,39.85840847135863,116.50578194696009,2012年,700,2018-10-12,41723369,3室2厅2卫,低楼层/13层,自供暖,138.93平米
﻿南沙滩五建小区三居室出售,39.99774246405089,116.37531150800118,1997年,810,2018-10-11,41717287,3室1厅1卫,高楼层/6层,自供暖,110.85平米
﻿东城区永定门 二环 城市亮点三居 全南向 满五年,39.86775582750496,116.40186026790434,2003年,860,2018-10-10,41705726,3室2厅2卫,顶层/12层,集中供暖,117.47平米
﻿满五年唯一全明格局的三居室 南向别墅区无遮挡,39.76486821019573,116.33628908835679,2012年,760,2018-09-30,41642487,3室2厅2卫,低楼层/17层,自供暖,138.67平米
﻿三居室两厅两位，一层带小院,39.73852407853858,116.32855570436066,2005年,790,2018-09-16,41537630,3室2厅2卫,底层/6层,集中供暖,138.69平米
﻿长安新城南北三居 不临街  中楼层采光好,39.88752645842264,116.25912340549567,2005年,788,2018-09-13,41508256,3室2厅2卫,低楼层/18层,自供暖,139.8平米
﻿丰益花园东区三室二厅二卫 近地铁 临公园,39.85964526421393,116.31111666783412,2001年,750,2018-09-08,41469587,3室2厅2卫,高楼层/28层,自供暖,126.69平米
﻿业主急售 三环边10年次新小区建邦华府 满五年一套 低总价,39.851189818921749,116.41586030893157,2010年,800,2018-08-25,41364951,3室2厅2卫,高楼层/19层,集中供暖,145.87平米
﻿万象高尔夫南北通透三居室，业主自住，精装修，高楼层,39.93147042184093,116.59737560676186,2009年,830,2018-08-23,41354232,3室2厅2卫,高楼层/6层,集中供暖,150.9平米
﻿新上+万年花城三期南北通透三居室+板楼+不临街+钥匙房,39.83920118209374,116.32231878997443,2006年,850,2018-08-17,41307134,3室2厅2卫,中楼层/17层,集中供暖,130.09平米
﻿草桥商圈 玺萌丽苑 西南向3居室精装修 看房随时,39.84979298729185,116.36405445965315,2002年,889,2018-08-11,41265168,3室2厅2卫,中楼层/24层,集中供暖,155.28平米
﻿首经贸 地铁10号线  好房不多，急售急售,39.84554084645028,116.31681268346914,2006年,850,2018-08-04,41221696,3室2厅2卫,低楼层/11层,集中供暖,121.01平米
﻿五河交汇 近大运河京贸国际城西区三居中楼层,39.91935245491816,116.68489142020552,2012年,720,2018-07-26,41158462,3室1厅2卫,中楼层/37层,集中供暖,116.4平米
﻿新上+南北通透三居室+紧邻地铁10号线+业主诚心出售,39.83920118209374,116.32231878997443,2006年,799,2018-07-12,41065181,3室2厅2卫,中楼层/16层,集中供暖,123.97平米
﻿华腾园  三室两厅两卫 置换,39.88754175423195,116.4652232571729,2001年,759,2018-07-08,41031630,3室2厅2卫,低楼层/28层,集中供暖,115.1平米
﻿长楹天街 高品质小区 北京新天地 钥匙房源 紧邻朝阳路,39.91502651661685,116.60490185429765,2008年,730,2018-06-22,40920832,3室2厅2卫,高楼层/28层,集中供暖,135.68平米
﻿美树假日嘉园，精装下叠，带花园，南北通透。领包入住！,40.10572900953442,116.42477413782713,2005年,800,2018-06-07,40815720,3室2厅3卫,底层/4层,自供暖,186.04平米
﻿美唐三居室+南北通透 +自住装修 地铁500米,40.07717294443494,116.36135061017467,2015年,778,2018-05-25,40708850,3室2厅2卫,中楼层/18层,集中供暖,127.36平米
﻿国美三期 小区前排 无遮挡 采光好 满五年随时看,39.93337893770767,116.5133007868942,2006年,765,2018-05-08,40594729,3室2厅2卫,高楼层/30层,集中供暖,143.37平米
﻿天际高尔夫南北通透大三居 采光充足 人车分流,39.93147042184093,116.59737560676186,2009年,840,2018-04-18,40452553,3室2厅2卫,高楼层/8层,集中供暖,146.46平米
﻿浉城百丽三居室 高档社区 诚心出售,39.79052105032974,116.49179097835554,2002年,870,2018-04-14,40416943,3室2厅2卫,低楼层/4层,集中供暖,154.51平米
﻿宋家庄城建开发 带电梯 不临街采光好 有钥匙,39.836130697399187,116.42502471237714,2010年,860,2018-04-02,40329653,3室2厅2卫,低楼层/8层,集中供暖,148.38平米
﻿北京新天地一期三室二厅二卫,39.91275752853347,116.60480962568502,2007年,735,2018-03-07,40108555,3室2厅2卫,高楼层/30层,集中供暖,144.69平米
﻿城市亮点 东城区 满五唯一 一师 天坛边,39.86775582750496,116.40186026790434,2003年,895,2018-01-10,39789256,3室2厅2卫,高楼层/12层,集中供暖,117.47平米
﻿长阳半岛紫云家园怡和路8号院三室二厅二卫,39.751714497517827,116.20373212914507,2014年,850,2017-11-19,39365231,3室2厅2卫,低楼层/17层,集中供暖,166.35平米
﻿万象新天采光好客厅双卧朝南环境好交通便利,39.929461587418128,116.59729523976778,2006年,820,2017-07-23,38345466,3室2厅2卫,中楼层/12层,自供暖,151.27平米
﻿玺萌丽苑 难得好户型 有钥匙随时可看,39.84979298729185,116.36405445965315,2003年,770,2016-11-22,36441683,3室2厅2卫,底层/24层,集中供暖,137.5平米
﻿南三环珠江骏景 西南向大三居采光好住家舒适诚意出售,39.852506253884367,116.39564452092277,2003年,850,2018-10-16,41757342,3室1厅2卫,中楼层/24层,集中供暖,161.43平米
﻿潘家园片区，翌景嘉园大三居，10号线地铁口的房子，满五年一套,39.87303270822486,116.45913173445304,2002年,750,2018-10-16,41754471,3室2厅2卫,中楼层/28层,自供暖,179.71平米
﻿万象新天南北通透诚心出售高楼层前后无遮挡,39.926500656729199,116.59356804581295,2005年,750,2018-10-15,41753623,3室2厅2卫,中楼层/20层,集中供暖,134.94平米
﻿望京新城不临街大三居中高层金角可高贷,39.99892770748108,116.47592281328181,1997年,780,2018-10-10,41700702,3室2厅2卫,高楼层/20层,,128.68平米
﻿朝阳园全明三居，格局独特，通风好，不临街，视野好,39.91824977454243,116.51725403939135,2001年,730,2018-09-27,41616705,3室2厅2卫,中楼层/32层,集中供暖,123.41平米
﻿二环方庄地铁站 满五年商品房 正规双卫三居室 中楼层采光好,39.86671515619718,116.44447870897571,2001年,840,2018-09-22,41585037,3室1厅2卫,顶层/22层,集中供暖,140.54平米
﻿地铁边星河苑出售精装南北双通透大三居室可做四居使用,39.838531101892048,116.36941783583983,2008年,840,2018-09-11,41489890,3室1厅1卫,高楼层/12层,集中供暖,122.3平米
﻿八号院板楼119.41+70平大空间，商品房，没遮挡，装修好,39.849152721316588,116.30757640388693,2008年,780,2018-09-11,41488951,3室1厅2卫,底层/14层,自供暖,119.42平米
﻿幸福我家东四环十里堡 海华堂精装西南大三居诚心出售,39.91893908609482,116.50284008911588,2008年,780,2018-09-08,41469906,3室2厅2卫,中楼层/35层,集中供暖,132.15平米
﻿七里庄 庄维花园南北三居室 全明格局紧邻公园 高楼层有钥匙,39.86423073832494,116.28998573104018,2001年,786,2018-09-08,41466793,3室2厅2卫,高楼层/22层,集中供暖,131.03平米
﻿6号线常营 柏林爱乐二期复式 西南朝向 精装修 看房方便,39.92276509215969,116.58921161542686,2004年,750,2018-08-22,41346523,3室2厅2卫,中楼层/24层,集中供暖,158.02平米
﻿天坛医院南 科技园 总部基地 亿城天筑南北三居带电梯诚售,39.821382184383519,116.3125696615341,2007年,880,2018-08-20,41333759,3室2厅2卫,低楼层/9层,自供暖,128.71平米
﻿国美2号院，甲C南北通透3室2厅2卫，看房基本方便。,39.934330036099549,116.51312018522556,2006年,858,2018-08-18,41316559,3室1厅2卫,低楼层/28层,集中供暖,134.3平米
﻿南北通透 三阳台双明卫 满五年 近公园,40.05287897058062,116.40691131376839,2007年,820,2018-08-16,41299918,3室2厅2卫,高楼层/12层,自供暖,154.92平米
﻿梵谷水郡 一层带花园，房子满五，南北通透三居室,39.96051366711683,116.50748390451678,2006年,715,2018-08-12,41276713,3室2厅2卫,底层/10层,集中供暖,125.12平米
﻿天时名苑万达商圈 精装修三居两卫,39.9046796462827,116.63398850806172,2000年,870,2018-08-10,41259386,3室2厅2卫,中楼层/20层,集中供暖,164.14平米
﻿着急东南四环、北工大奥特莱斯世纪东方城满五年,39.874419609459199,116.49408696158322,2005年,818,2018-08-08,41246854,3室2厅2卫,中楼层/23层,集中供暖,133.46平米
﻿五棵松 四环边上今日家园西北向大三居室,39.90106215257836,116.28116092161885,2000年,850,2018-08-08,41245014,3室2厅2卫,中楼层/24层,集中供暖,140.75平米
﻿花园小区珠江骏景南北双通透三居,39.8508462903601,116.39574598838617,2007年,830,2018-08-06,41234937,3室2厅2卫,低楼层/26层,集中供暖,160.7平米
﻿翡翠城五期 南北通透 精装修三居室,39.762421450051878,116.3188213061742,2008年,778,2018-08-04,41215792,3室2厅2卫,低楼层/5层,自供暖,133.36平米
﻿万达商圈天时名苑后排三居南北向满五年且一套,39.9046796462827,116.63398850806172,2009年,760,2018-07-30,41182039,3室2厅2卫,低楼层/29层,集中供暖,155.05平米
﻿幸福我家东四环十里堡 海华堂全西南大三居诚心出售,39.91893908609482,116.50284008911588,2008年,780,2018-07-18,41106345,3室2厅2卫,中楼层/35层,集中供暖,131.73平米
﻿鸿业兴园大三居 朝向好 采光佳 品质小区,39.83626035177631,116.30667447846898,2006年,830,2018-07-14,41072603,3室1厅2卫,中楼层/21层,自供暖,128.7平米
﻿新发地  风格与林 精装下叠拼 三居诚售,39.82445654533429,116.33599699811654,2004年,849,2018-07-07,41030222,3室2厅2卫,底层/5层,自供暖,128.3平米
﻿阿曼寓所南北通透三居室 满五年一套 高楼层户型好,39.92031557121332,116.52928293305337,2007年,900,2018-07-03,40999716,3室2厅2卫,高楼层/8层,自供暖,134.58平米
﻿瑞丽江畔大三居户型 业主诚售 随时签约,39.84287161388849,116.37373017200813,2005年,780,2018-07-03,40999260,3室1厅2卫,低楼层/21层,集中供暖,139.12平米
﻿大面积低总价满五唯一随时签约,40.04654313482354,116.41888512024669,2009年,820,2018-07-01,40986182,3室1厅2卫,低楼层/25层,集中供暖,133.01平米
﻿丽泽三室两厅  08年新房 装修不错,39.87304355638812,116.32514560040478,2008年,706,2018-06-26,40954740,3室1厅1卫,中楼层/23层,集中供暖,118.77平米
﻿重兴园南北三居双阳台，户型方正无浪费面积,39.891422276252217,116.22692988786347,2003年,730,2018-06-26,40954128,3室1厅1卫,高楼层/15层,集中供暖,121.55平米
﻿东岸 南北通透 精装三居室,39.92556150710766,116.50416893419397,2007年,860,2018-06-19,40902755,3室2厅2卫,顶层/21层,集中供暖,131.42平米
﻿马家堡，公益西桥4+10号线，城南嘉园三居,39.83325032576818,116.36510649044355,2003年,787,2018-06-08,40825530,3室1厅1卫,顶层/14层,自供暖,112.56平米
﻿马家堡 城南嘉园  精装修通透三居 满五一套,39.83325032576818,116.36510649044355,2004年,830,2018-06-08,40822885,3室2厅2卫,高楼层/10层,自供暖,124.53平米
﻿晨光家园C区新上南北向三居室,39.92583531008133,116.50795483795017,2013年,850,2018-06-01,40770183,3室2厅1卫,中楼层/30层,,128.96平米
﻿朝青四惠 东南三居层高3.2米送3个露台免个税,39.91466861324155,116.5271850277552,1999年,780,2018-05-15,40641227,3室2厅2卫,中楼层/9层,集中供暖,146.73平米
﻿北苑+品质社区+南北三居+原值730万+人车分流+业主诚售,40.04952964604281,116.42855814573835,2014年,880,2018-05-13,40625325,3室2厅2卫,底层/29层,自供暖,133.69平米
﻿五栋大楼 70年产权 楼龄新 小区好 诚心出售,39.9330510918148,116.34708729317566,2003年,900,2018-04-23,40487415,3室1厅1卫,低楼层/18层,集中供暖,137.4平米
﻿满五年家庭一套，南北通透三居，视野开阔,39.9222507637632,116.5231457969364,2005年,785,2018-04-18,40449890,3室2厅1卫,中楼层/26层,集中供暖,125.25平米
﻿三环新城南向三居室 满五年商品房 带60平米露台 带电梯,39.851263200369917,116.31090373168536,2006年,710,2018-04-17,40439901,3室1厅2卫,顶层/10层,自供暖,123.25平米
﻿南二环边单价4.3万，龙潭湖旁单价低,39.86951378402764,116.43550675653209,1996年,830,2018-04-16,40433314,3室1厅2卫,中楼层/31层,集中供暖,193.6平米
﻿国风美唐三期 相寓装修三居室 业主诚心出售 中间楼层,40.07717294443494,116.36135061017467,2016年,758,2018-03-22,40245210,3室2厅2卫,中楼层/18层,集中供暖,127.4平米
﻿（幸福我家）满五年一套只有契税 次顶层可直接入住三居双卫,39.93029034033354,116.50647244142347,2005年,830,2018-03-21,40229954,3室2厅2卫,高楼层/9层,自供暖,122.51平米
﻿幸福我家一眼望四环，视眼开阔，中高楼层，居家必备户型。,39.91717649101301,116.50601358256897,2005年,760,2018-03-17,40198963,3室2厅2卫,中楼层/26层,集中供暖,145.51平米
﻿马家堡 公益西桥4号线 城南嘉园益明园 二居可改三居，有车位,39.83514849533167,116.36797217584304,2004年,860,2018-03-16,40191514,3室1厅2卫,低楼层/15层,自供暖,116.39平米
﻿六里桥 太平桥东里 药监局家属楼 无遮挡,39.886830423933108,116.3225642160994,2000年,745,2018-02-24,40013403,3室1厅1卫,高楼层/20层,集中供暖,113.58平米
﻿西南三环草桥青秀城经典三居室采光不错户型好,39.83599023333376,116.34061486199998,2012年,900,2018-02-23,40002300,3室2厅2卫,低楼层/20层,自供暖,122.34平米
﻿万象新天一区南北户型~明厨主卧明卫采光好~看房方便~拎包入住,39.92989587167963,116.59313665817179,2004年,845,2018-01-23,39887913,3室2厅2卫,中楼层/6层,自供暖,142.11平米
﻿草桥地铁口附近 南向大三居火热出售中,39.845669313071358,116.36376650096803,2003年,736,2017-12-15,39572883,3室2厅2卫,低楼层/22层,自供暖,141.64平米
﻿潘家园三环内嘉多丽园三室一厅二卫 南北向 格局方正,39.86797275393084,116.4592216872852,2001年,780,2017-11-09,39268190,3室1厅2卫,高楼层/26层,集中供暖,155.99平米
﻿全明格局板楼带电梯双卧朝南客厅朝南,39.83889326429198,116.38125598752264,2005年,750,2017-11-02,39213428,3室2厅1卫,低楼层/17层,集中供暖,124.94平米
﻿南沙滩小区 99年塔楼 电梯大三居 业主自住看房方便,40.00022209456238,116.37805272981069,1999年,750,2017-10-28,39177158,3室2厅1卫,高楼层/22层,集中供暖,115.38平米
﻿玉海园五里三室二厅一卫,39.921191186046957,116.25946354789518,2001年,750,2017-10-26,39157691,3室2厅2卫,顶层/6层,集中供暖,131.5平米
﻿万年花城二期 小三居户型,39.84554084645028,116.31681268346914,2006年,730,2017-10-25,39155087,3室2厅2卫,底层/13层,集中供暖,119.03平米
﻿新城核心区域 清水湾 全明户型 高层观景房,39.926282334356958,116.68130145972258,2011年,750,2017-10-22,39131441,3室2厅2卫,中楼层/32层,集中供暖,113.46平米
﻿靓景明居 南北通透 双卧朝南 采光好,39.88338838342748,116.63753433451653,2004年,750,2017-10-10,39034852,3室2厅2卫,低楼层/12层,集中供暖,157.57平米
﻿南北通透 满五唯一 户型方正 地理位置优越,39.9222507637632,116.5231457969364,2006年,820,2017-09-02,38721101,3室2厅1卫,中楼层/26层,集中供暖,125.25平米
﻿首开国风美唐三期三室一厅二卫,40.07717294443494,116.36135061017467,2014年,820,2017-08-19,38591934,3室1厅2卫,中楼层/18层,集中供暖,127.36平米
﻿万地名苑三室二厅二卫,39.91314771499018,116.27325433901786,2001年,845,2017-08-17,38572501,3室2厅2卫,顶层/13层,集中供暖,151.13平米
﻿怡然家园三室二厅二卫,39.842264305869608,116.38416792713974,2004年,780,2017-06-07,37903045,3室2厅2卫,低楼层/16层,自供暖,133.7平米
﻿海淀西四环有钥匙出门就是公交站,39.92082957150497,116.27180549426572,1998年,886,2017-05-06,37654746,3室1厅1卫,中楼层/6层,集中供暖,120.66平米
﻿白云时代三室一厅一卫,39.89839830858106,116.33955839387972,2008年,860,2017-03-24,37301275,3室1厅1卫,高楼层/25层,集中供暖,123.2平米
﻿朝青高碑店四惠东正规三居 采光好 格局方正,39.91059436395856,116.5210598455212,2005年,799,2016-12-15,36619974,3室2厅2卫,低楼层/17层,集中供暖,148.37平米
﻿百环花园三室二厅二卫,39.874362513198658,116.45881205414105,2001年,810,2017-07-08,38166823,3室2厅2卫,低楼层/28层,自供暖,146.06平米
